movie_ID,director,top_actors
503,Wolfgang Petersen,"Josh Lucas, Kurt Russell, Jacinda Barrett"
17209,William Butler,"Joshua Leonard, Jordan Ladd, Natasha Lyonne"
1355393,Jaylan Auf,"Yasmine Raeis, Asmaa Galal, Ahmed Khalid Saleh"
1257388,Khomkrit Treewimol,"Maylada Susri, Sutthirak Subvijitra, Chaleumpol Tikumpornteerawong"
1007826,Charles Stone III,"Snoop Dogg, Tika Sumpter, Elias Ferguson"
48138,Jaume Collet-Serra,"Liam Neeson, Diane Kruger, January Jones"
4379,Robert Luketic,"Jennifer Lopez, Jane Fonda, Michael Vartan"
10997,Chen Kaige,"Leslie Cheung Kwok-Wing, Zhang Fengyi, Gong Li"
11624,Woody Allen,"Woody Allen, John Carradine, Lou Jacobi"
460846,Alain Desrochers,"Antonio Banderas, Ben Kingsley, Liam McIntyre"
1251,Clint Eastwood,"Ken Watanabe, Kazunari Ninomiya, Tsuyoshi Ihara"
17664,John Ford,"John Wayne, William Holden, Constance Towers"
542224,Osgood Perkins,"Sophia Lillis, Samuel Leakey, Alice Krige"
327833,Ekachai Uekrongtham,"Dolph Lundgren, Tony Jaa, Ron Perlman"
759001,Miguel Faus,"Paula Grimaldo, Guillermo Campra, Ares Aixalà"
10734,Don Siegel,"Clint Eastwood, Patrick McGoohan, Roberts Blossom"
10768,Graham Baker,"Sam Neill, Rossano Brazzi, Don Gordon"
865,Paul Michael Glaser,"Arnold Schwarzenegger, Richard Dawson, María Conchita Alonso"
227973,Steve Martino,"Noah Schnapp, Bill Melendez, Marleik 'Mar Mar' Walker"
11455,Lou Adler,"Cheech Marin, Tommy Chong, Tom Skerritt"
10413,Robert Harmon,"Jean-Claude Van Damme, Rosanna Arquette, Kieran Culkin"
4858,Oliver Hirschbiegel,"Nicole Kidman, Daniel Craig, Jackson Bond"
24939,Ellory Elkayem,"Aimee-Lynn Chadwick, Cory Hardrict, John Keefe"
177888,Jeffrey Hornaday,"Ross Lynch, Maia Mitchell, Gracie Gillam"
15602,Howard Deutch,"Walter Matthau, Jack Lemmon, Ann-Margret"
144616,Jamie Mitchell,"Ariel Winter, Sara Ramirez, Jim Cummings"
205,Terry George,"Don Cheadle, Sophie Okonedo, Nick Nolte"
11321,Gabriele Muccino,"Will Smith, Rosario Dawson, Woody Harrelson"
560192,Stephen S. Campanelli,"Nicolas Cage, KaDee Strickland, Luke Benward"
369972,Damien Chazelle,"Ryan Gosling, Claire Foy, Jason Clarke"
381283,Darren Aronofsky,"Jennifer Lawrence, Javier Bardem, Ed Harris"
91342,William Lau,"Kelly Sheridan, Ashleigh Ball, Kathleen Barr"
9341,Jon Amiel,"Aaron Eckhart, Hilary Swank, Delroy Lindo"
658009,Li Liming,"Dennis To Yu-Hang, Yuanli Ruoxin, Tong Xiaohu"
408349,Jung Dae-man,"Kim Jin-seon, Kim Geon, Min Jae-ha"
6522,Ted Demme,"Eddie Murphy, Martin Lawrence, Obba Babatundé"
53932,Bigas Luna,"Francesca Neri, Óscar Ladoire, María Barranco"
11503,Wes Craven,"Bill Pullman, Cathy Tyson, Zakes Mokae"
12100,John Woo,"Nicolas Cage, Adam Beach, Peter Stormare"
1374689,Vinod Kapri,"Padam Singh, Hira Devi Mishra, Subhash Chandra"
814338,Laure de Clermont-Tonnerre,"Emma Corrin, Jack O'Connell, Matthew Duckett"
326423,Malcolm D. Lee,"Ice Cube, Cedric the Entertainer, Regina Hall"
463272,David Kerr,"Rowan Atkinson, Olga Kurylenko, Ben Miller"
626872,Han Jae-rim,"Song Kang-ho, Lee Byung-hun, Jeon Do-yeon"
10673,Oliver Stone,"Charlie Sheen, Michael Douglas, Martin Sheen"
15697,Richard Thorpe,"Elvis Presley, Judy Tyler, Mickey Shaughnessy"
16072,Ronald F. Maxwell,"Stephen Lang, Jeff Daniels, Robert Duvall"
15289,J. Michael Straczynski,"Bruce Boxleitner, Peter Woodward, Alan Scarfe"
424649,Dean McKendrick,"August Ames, Erika Jordan, Sarah Hunter"
482321,Sarah Smith,"Zach Galifianakis, Jack Dylan Grazer, Ed Helms"
12797,David Koepp,"Ricky Gervais, Greg Kinnear, Téa Leoni"
1290034,Julia Knowles,"Cynthia Erivo, Ariana Grande, Michelle Yeoh"
1807,Gus Van Sant,"Alex Frost, Eric Deulen, John Robinson"
82700,M. Night Shyamalan,"Jaden Smith, Will Smith, Sophie Okonedo"
258193,Matty Beckerman,"Katherine Sigismund, Corey Eid, Riley Polanski"
5680,James Signorelli,"Cassandra Peterson, William Morgan Sheppard, Daniel Greene"
959960,Seiya Numata,"Karin Takahashi, Aoi Yuki, Hiromi Igarashi"
753453,Jennifer Reeder,"Anna Hopkins, Anthony Christian Potenza, Brian Paul"
11610,Herbert Ross,"Woody Allen, Diane Keaton, Tony Roberts"
16094,Reginald Hudlin,"Christopher Reid, Christopher Martin, Paul Anthony"
167575,BJ McDonnell,"Danielle Harris, Kane Hodder, Zach Galligan"
15671,Stephen Herek,"Ashley Tisdale, Robbie Amell, Kevin Pollak"
10060,Jim Sheridan,"50 Cent, Joy Bryant, Adewale Akinnuoye-Agbaje"
1370553,Abraham Jimenez Enoa,
15257,Frank Paur,"Fred Tatasciore, Bryce Johnson, Steve Blum"
25329,Yam Laranas,"Jesse Bradford, Amelia Warner, Carlos Leon"
28209,Francis Giacobetti,"Sylvia Kristel, Umberto Orsini, Frédéric Lagache"
49524,Robert Schwentke,"Jeff Bridges, Ryan Reynolds, Kevin Bacon"
227,Francis Ford Coppola,"C. Thomas Howell, Matt Dillon, Ralph Macchio"
25538,Edward Yang,"Wu Nien-jen, Issey Ogata, Elaine Jin Yan-Ling"
800510,Steven Soderbergh,"Zoë Kravitz, Byron Bowers, Jaime Camil"
3563,Dennis Dugan,"Adam Sandler, Kevin James, Jessica Biel"
11421,Jean-Marc Vallée,"Marc-André Grondin, Danielle Proulx, Michel Côté"
2320,Stuart Baird,"Kurt Russell, Steven Seagal, Halle Berry"
11637,Brian Levant,"Ice Cube, Nia Long, Aleisha Allen"
49049,Pete Travis,"Karl Urban, Olivia Thirlby, Lena Headey"
5653,Eric Till,"Joseph Fiennes, Jonathan Firth, Claire Cox"
11808,Stuart Baird,"Tommy Lee Jones, Wesley Snipes, Robert Downey Jr."
700199,Chae Joon-woo,"Yoo Ri, Sang Woo, Si Hoo"
24965,George Stevens,"Cary Grant, Victor McLaglen, Douglas Fairbanks Jr."
16436,Philipp Stölzl,"Benno Fürmann, Florian Lukas, Johanna Wokalek"
420122,Joel Lamangan,"Nathalie Hart, Allan Paule, Joem Bascon"
365620,Michael Mann,"Adam Driver, Penélope Cruz, Shailene Woodley"
33408,Alan Shapiro,"Cary Elwes, Alicia Silverstone, Jennifer Rubin"
239523,Keiichiro Kawaguchi,"Megumi Han, Ichiro Nagai, Mariya Ise"
592742,Hideo Jojo,"Katsuya Maiguma, Aika Yukihira, Yurisa"
866463,Grant Singer,"Benicio del Toro, Justin Timberlake, Alicia Silverstone"
549509,Brady Corbet,"Adrien Brody, Felicity Jones, Guy Pearce"
472221,Blessy,"Prithviraj Sukumaran, K R  Gokul, Jimmy Jean-Louis"
41402,Matt Reeves,"Kodi Smit-McPhee, Chloë Grace Moretz, Richard Jenkins"
24951,John D. Hancock,"Rebecca Harrell Tickell, Sam Elliott, John Duda"
5241,Zalman King,"Sherilyn Fenn, Richard Tyson, Louise Fletcher"
152042,Yukihiro Miyamoto,"Aoi Yuki, Chiwa Saito, Eri Kitamura"
1717,Steven Zaillian,"Sean Penn, Jude Law, Anthony Hopkins"
506281,Mona Fastvold,"Katherine Waterston, Casey Affleck, Vanessa Kirby"
11577,Sam Peckinpah,"James Coburn, Kris Kristofferson, Richard Jaeckel"
1117006,Gianluca Leuzzi,"Sofia Scalia, Luigi Calagna, Michele Savoia"
531309,David Yarovesky,"Jackson A. Dunn, Elizabeth Banks, David Denman"
260558,Lorenzo Gicca Palli,"Milla Johansson, Donatella Damiani"
26842,Moustapha Akkad,"Anthony Quinn, Irene Papas, Michael Ansara"
7445,Jim Sheridan,"Tobey Maguire, Jake Gyllenhaal, Natalie Portman"
1274311,Nishad M A,"Shine Tom Chacko, Mukesh, Vani Viswanath"
531,Nick Park,Peter Sallis
40264,Aaron Seltzer,"Jenn Proske, Matt Lanter, Chris Riggi"
11384,John Badham,"Michael J. Fox, James Woods, Stephen Lang"
9312,Paul W. S. Anderson,"Robin Shou, Linden Ashby, Bridgette Wilson-Sampras"
773867,Moon Hyun-sung,"Yoo Ah-in, Go Kyung-pyo, Lee Kyoo-hyung"
1272440,Shubo Guo,"Xiao Yang, Zhao Liying, Ye Liu"
24923,Willard Huyck,"Marianna Hill, Michael Greer, Joy Bang"
172386,Brendan Maher,"Matthew Lillard, Bindi Irwin, Andrea Moor"
8386,Jesse Dylan,"Method Man, Redman, Obba Babatundé"
1016084,Matt Johnson,"Jay Baruchel, Glenn Howerton, Matt Johnson"
1152491,Carlo Alvarez,"Joko Diaz, Sheree, Nico Locco"
1075334,Simone Stock,"Katie Douglas, Cara Buono, Kristian Bruun"
575813,Derek Tsang Kwok-Cheung,"Zhou Dongyu, Jackson Yee, Yin Fang"
25831,George Scribner,"Wayne Allwine, Arthur Burghardt, Bill Farmer"
15244,Robert Bresson,"François Leterrier, Charles Le Clainche, Maurice Beerblock"
147,François Truffaut,"Jean-Pierre Léaud, Claire Maurier, Albert Rémy"
4512,Andrew Dominik,"Brad Pitt, Casey Affleck, Sam Rockwell"
6947,M. Night Shyamalan,"Bryce Dallas Howard, Joaquin Phoenix, Adrien Brody"
642,George Roy Hill,"Paul Newman, Robert Redford, Katharine Ross"
395991,Joseph Kosinski,"Josh Brolin, Miles Teller, Jeff Bridges"
966488,Delphine Deloget,"Virginie Efira, Félix Lefebvre, Arieh Worthalter"
921636,Tyler Spindel,"Adam Devine, Nina Dobrev, Pierce Brosnan"
1212755,Valeria Bertuccelli,"Valeria Bertuccelli, Cecilia Roth, Justina Bustos"
24739,Steve De Jarnatt,"Anthony Edwards, Mare Winningham, John Agar"
408567,Dean McKendrick,"Carter Cruise, Kira Noir, Billy Snow"
15616,Steve Miner,"Jessica Simpson, Vivica A. Fox, Steve Guttenberg"
282069,Takashi Yamazaki,"Shota Sometani, Eri Fukatsu, Ai Hashimoto"
17711,Des McAnuff,"June Foray, Keith Scott, Rene Russo"
3512,Geoff Murphy,"Steven Seagal, Eric Bogosian, Katherine Heigl"
436931,Kunihiko Yuyama,"Rica Matsumoto, Ikue Otani, Megumi Hayashibara"
458423,Ol Parker,"Lily James, Amanda Seyfried, Meryl Streep"
162215,Kevin Macdonald,"Saoirse Ronan, George MacKay, Tom Holland"
1246596,Jes Thorud,"Andrew Lincoln, Danai Gurira, Norman Reedus"
1359153,Emma Bertrán,"Irene Azuela, Mauricio Ochmann, Leonardo Ortizgris"
45890,Alfredo Peyretti,"Violante Placido, Fausto Paravidino, Giorgia Würth"
758330,Sophie Hyde,"Emma Thompson, Daryl McCormack, Isabella Laughland"
253279,Karen Moncrieff,"Kate Beckinsale, Nick Nolte, James Cromwell"
154030,Kim Ji-hoon,"Sul Kyung-gu, Son Ye-jin, Kim Sang-kyung"
257345,Greg McLean,"Kevin Bacon, Radha Mitchell, David Mazouz"
174733,Anton Megerdichev,"Sergey Puskepalis, Anatoliy Belyy, Svetlana Khodchenkova"
699,John Glen,"Roger Moore, Carole Bouquet, Topol"
895549,Elizabeth Chai Vasarhelyi,"Annette Bening, Jodie Foster, Rhys Ifans"
889699,Ali Abbasi,"Zar Amir Ebrahimi, Mehdi Bajestani, Arash Ashtiani"
1010818,Kirsten Lepore,"Vin Diesel, Fred Tatasciore"
16873,Aristomenis Tsirbas,"Evan Rachel Wood, Brian Cox, James Garner"
265851,Lee Jeong-beom,"Jang Dong-gun, Kim Min-hee, Brian Tee"
10837,Bob Hathcock,"Alan Young, Terence McGovern, Russi Taylor"
262,Martin Scorsese,"Robert De Niro, Jerry Lewis, Diahnne Abbott"
3482,John Frankenheimer,"Burt Lancaster, Paul Scofield, Jeanne Moreau"
521,Alfred Hitchcock,"Ray Milland, Grace Kelly, Robert Cummings"
18674,Corey Yuen,"Jet Li, Christy Chung Lai-Tai, Kent Cheng Jak-Si"
1219576,Joachim Lang,"Robert Stadlober, Fritz Karl, Franziska Weisz"
7978,Joe Johnston,"Benicio del Toro, Anthony Hopkins, Emily Blunt"
9355,George Miller,"Mel Gibson, Tina Turner, Helen Buday"
180894,Isaac Florentine,"Scott Adkins, Kane Kosugi, Shun Sugata"
244908,Piero Schivazappa,"Serena Grandi, Fabio Sartor, Alberto Di Stasio"
38167,Ryan Murphy,"Julia Roberts, Javier Bardem, James Franco"
683340,B.J. Novak,"B.J. Novak, Boyd Holbrook, J. Smith-Cameron"
201085,Guillermo del Toro,"Mia Wasikowska, Jessica Chastain, Tom Hiddleston"
760245,Garth Davis,"Saoirse Ronan, Paul Mescal, Aaron Pierre"
74513,Stéphane Rybojad,"Diane Kruger, Djimon Hounsou, Benoît Magimel"
73621,Jackie Kong,"Linda Blair, Pat Paulsen, Jaye P. Morgan"
18487,Tony Scott,"Denzel Washington, John Travolta, John Turturro"
860159,Sammi Cohen,"Rowan Blanchard, Auliʻi Cravalho, Isabella Ferreira"
8916,Eric Darnell,"Woody Allen, Sharon Stone, Dan Aykroyd"
11540,Jean-Paul Salomé,"Romain Duris, Kristin Scott Thomas, Eva Green"
1034337,Prueksa Amaruji,"Wongravee Nateetorn, Padung Songsang, Phantira Pipityakorn"
20544,Joseph Sargent,"Alan Rickman, Yasiin Bey, Kyra Sedgwick"
44363,Adam Green,"Emma Bell, Shawn Ashmore, Kevin Zegers"
16140,Shusuke Kaneko,"Tatsuya Fujiwara, Takeshi Kaga, Shido Nakamura"
854887,Charlie Steeds,"Derek Nelson, Makenna Guyler, Rory Wilton"
25155,Joseph Ruben,"Terry O'Quinn, Jill Schoelen, Shelley Hack"
246400,Jane Pollard,"Nick Cave, Warren Ellis, Blixa Bargeld"
9731,Danny Steinmann,"Tiffany Helm, John Shepherd, Juliette Cummins"
2309,Iain Softley,"Brendan Fraser, Sienna Guillory, Andy Serkis"
10227,Jacques Tati,"Jacques Tati, Barbara Dennek, Rita Maiden"
9906,John A. Davis,"Julia Roberts, Meryl Streep, Nicolas Cage"
11980,Gregory Widen,"Christopher Walken, Elias Koteas, Virginia Madsen"
766836,Joo Hyun-il,"Yoo Jung, Chae Won, Yeon Joo"
451156,David Winning,"Marcus Rosner, Sarah Butler, Miranda Frigon"
13648,Makoto Kamiya,"Paul Mercier, Alyson Court, Laura Bailey"
814,John Landis,"David Naughton, Jenny Agutter, Griffin Dunne"
13969,Forest Whitaker,"Katie Holmes, Marc Blucas, Amerie"
860623,Fansu Njie,"Daniel Stisen, Olga Kent, Daniel Nehme"
11979,Michael Rymer,"Stuart Townsend, Aaliyah, Marguerite Moreau"
83542,Lana Wachowski,"Tom Hanks, Halle Berry, Jim Broadbent"
25934,James Clavell,"Sidney Poitier, Christian Roberts, Judy Geeson"
73835,Sergio Nasca,"Enrico Montesano, Edwige Fenech, Daniela Poggi"
48466,Gary Trousdale,"Mike Myers, Cameron Diaz, Antonio Banderas"
25597,Yim Pil-sung,"Chun Jung-myung, Eun Won-jae, Shim Eun-kyung"
1555,Cédric Klapisch,"Romain Duris, Audrey Tautou, Kelly Reilly"
571,Alfred Hitchcock,"Tippi Hedren, Rod Taylor, Jessica Tandy"
332,David Kellogg,"Matthew Broderick, Rupert Everett, Joely Fisher"
411741,Matt Spicer,"Aubrey Plaza, Elizabeth Olsen, O'Shea Jackson Jr."
9313,Randall Wallace,"Leonardo DiCaprio, Gabriel Byrne, Jeremy Irons"
1148486,Nikkhil Advani,"John Abraham, Sharvari Wagh, Abhishek Banerjee"
1152319,,"Virly Virginia, Madona"
11564,Mark L. Lester,"Perry King, Tim Van Patten, Roddy McDowall"
582014,Emerald Fennell,"Carey Mulligan, Bo Burnham, Alison Brie"
110420,Mamoru Hosoda,"Haru Kuroki, Yukito Nishii, Aoi Miyazaki"
1117321,Indianna Bell,"Brendan Rock, Jordan Cowan, Elena Carapetis"
10586,Stephen Hopkins,"Michael Douglas, Val Kilmer, Tom Wilkinson"
507441,Neasa Hardiman,"Hermione Corfield, Ardalan Esmaili, Olwen Fouéré"
418579,Choi Woo-seong,"Do Mo-Se, Kang Ye-na, Ah Ri"
16355,Kazunori Ikegami,"Masami Kikuchi, Hekiru Shiina, Junpei Takiguchi"
26264,David Grossman,"Christopher Showerman, Julie Benz, Angus T. Jones"
11338,John Landis,"Jeff Goldblum, Michelle Pfeiffer, Dan Aykroyd"
74465,Cameron Crowe,"Matt Damon, Scarlett Johansson, Thomas Haden Church"
9801,Beeban Kidron,"Renée Zellweger, Colin Firth, Hugh Grant"
10199,Sam Fell,"Matthew Broderick, Dustin Hoffman, Emma Watson"
205775,Ron Howard,"Chris Hemsworth, Benjamin Walker, Cillian Murphy"
11667,Steven E. de Souza,"Jean-Claude Van Damme, Raúl Juliá, Ming-Na Wen"
1371506,Simon Gillet,"Isabelle Chantraine, Catherine Katz, Julien Preux"
1002185,Alejandra Márquez Abella,"Michael Peña, Rosa Salazar, Julio Cesar Cedillo"
981210,Stanislav Nazirov,"Alla Yuganova, Konstantin Soloviov, Alexander Serov-Ostankinsky"
25037,Emeric Pressburger,"Roger Livesey, Deborah Kerr, Anton Walbrook"
1337168,Chase Childers,"Logan Browning, Ian Goodwin, Kenzie Cline"
261985,Christian Duguay,"Vanessa Hessler, Flavio Parenti, Natalia Wörner"
484718,Craig Brewer,"Eddie Murphy, Arsenio Hall, Jermaine Fowler"
1594,Blake Edwards,"Peter Sellers, Elke Sommer, George Sanders"
1412,Steven Soderbergh,"Andie MacDowell, Peter Gallagher, James Spader"
1213906,Ranjan Chandel,"Vikrant Massey, Raashii Khanna, Ridhi Dogra"
861250,José Salaverría,"Karina Velásquez, Ananda Troconis, Juvel Vielma"
260234,Sylvain Blais,"Debi Derryberry, Salli Saffioti, Julie Maddalena"
1338799,,
2455,François Truffaut,"Fanny Ardant, Jean-Louis Trintignant, Philippe Laudenbach"
15119,Robert Houston,"Tomisaburō Wakayama, Akihiro Tomikawa, Kayo Matsuo"
1272228,Gerardo Dorantes,"Vladimir Rivera, Manuel Cruz Vivas, Osvaldo Sánchez"
1139819,Joosje Duk,"Gaite Jansen, Martijn Lakemeier, Joy Delima"
406,Mathieu Kassovitz,"Vincent Cassel, Hubert Koundé, Saïd Taghmaoui"
1970,Takashi Shimizu,"Sarah Michelle Gellar, Jason Behr, Takako Fuji"
17436,Gregor Jordan,"Billy Bob Thornton, Kim Basinger, Jon Foster"
39145,Daisuke Nishio,"Masako Nozawa, Mayumi Tanaka, Nachi Nozawa"
11557,Joel Schumacher,"Emilio Estevez, Rob Lowe, Andrew McCarthy"
702936,Kaare Andrews,"Chad Michael Collins, Sayaka Akimoto, Ryan Robbins"
59210,Roger Michell,"Anne Reid, Daniel Craig, Peter Vaughan"
37645,Richard Berry,"Jean Reno, Kad Merad, Marina Foïs"
11427,Jean-Baptiste Andrea,"Ray Wise, Alexandra Holden, Lin Shaye"
931599,Mac Alejandre,"Angeli Khang, Sid Lucero, Paolo Gumabao"
454622,Kevin Kölsch,
18162,Brad Silberling,"Will Ferrell, Anna Friel, Danny McBride"
551608,Brant Sersen,"Jacob Artist, Jayson Blair, Molly Tarlov"
581600,Peter Berg,"Mark Wahlberg, Winston Duke, Alan Arkin"
11968,John Stockwell,"Paul Walker, Jessica Alba, Scott Caan"
11814,John Hughes,"Anthony Michael Hall, Kelly LeBrock, Ilan Mitchell-Smith"
1155086,Soran Mardookhi,"Marlie Collins, Brad Harder, Brittany Clough"
16652,Steven E. Gordon,"G.K. Bowes, Kelly Brewster, Doug Erholtz"
1301788,Rodrigo Guerrero,"Luis Gnecco, Beatriz Spelzini, Alan Taty Fernandez"
1172648,Marco Petry,"Dennis Mojen, Janina Uhse, Anna Maria Mühe"
453405,Ang Lee,"Will Smith, Mary Elizabeth Winstead, Clive Owen"
354556,Sarik Andreasyan,"Anton Pampushnyy, Sanjar Madi, Sebastien Sisak"
798141,Saman Kesh,"Josh Peck, Wilson Bethel, Lina Esco"
1163258,Vidhu Vinod Chopra,"Vikrant Massey, Medha Shankr, Anant Joshi"
32620,Stuart Rosenberg,"Paul Newman, Joanne Woodward, Anthony Franciosa"
15691,Geoffrey Sax,"Paul McGann, Eric Roberts, Daphne Ashbrook"
1008392,Tim Story,"Grace Byers, Jermaine Fowler, Melvin Gregg"
15247,Sidney J. Furie,"Michael Caine, Nigel Green, Guy Doleman"
5902,Richard Attenborough,"Dirk Bogarde, James Caan, Michael Caine"
45772,Kelly Asbury,"James McAvoy, Emily Blunt, Michael Caine"
17657,John Sturges,"Rock Hudson, Ernest Borgnine, Patrick McGoohan"
11352,Steven Spielberg,"Richard Dreyfuss, Holly Hunter, John Goodman"
4808,Stanley Donen,"Cary Grant, Audrey Hepburn, Walter Matthau"
444090,Mikkel Brænne Sandemose,"Vebjørn Enger, Mads Sjøgård Pettersen, Elias Holmen Sørensen"
11561,Woody Allen,"Woody Allen, Diane Keaton, John Beck"
4244,Jon Turteltaub,"Bruce Willis, Spencer Breslin, Emily Mortimer"
775244,Peter Mimi,"Karim Mahmoud Abdel Aziz, Eyad Nassar, Asmaa Aboul Yazeed"
376659,Scott Moore,"Mila Kunis, Kristen Bell, Kathryn Hahn"
8072,Jean-Luc Godard,"Eddie Constantine, Anna Karina, Akim Tamiroff"
24748,Martin Ritt,"Paul Newman, Melvyn Douglas, Patricia Neal"
1167351,Savi Gabizon,"Diane Kruger, Richard Gere, Shauna MacDonald"
1127227,Topel Lee,"Angeli Khang, Stephanie Raz, Chester Grecia"
445131,Stefano Milla,"Greg Maness, Danielle Kamela, Reno Anoai"
1226299,Christian Paolo Lat,"Dyessa Garcia, Rica Gonzales, Richard Solano"
1199748,Carmen Perona,"Mario Vaquerizo, Isabel Ordaz, Gemma Cuervo"
813258,Derek Drymon,"Brian Hull, Jennifer Kluska, Derek Drymon"
47327,Patrick Lussier,"Nicolas Cage, Amber Heard, William Fichtner"
874743,Jun Matsumoto,"Hio Miyazawa, Ai Hashimoto, Kimiko Yo"
9725,Steve Miner,"Amy Steel, Adrienne King, John Furey"
5156,Vittorio De Sica,"Lamberto Maggiorani, Enzo Staiola, Lianella Carell"
445571,John Francis Daley,"Jason Bateman, Rachel McAdams, Kyle Chandler"
248058,Dror Zahavi,"Florian Heiden, Alexandra Schalaudek, August Zirner"
617126,Matt Shakman,"Pedro Pascal, Vanessa Kirby, Joseph Quinn"
1101582,Phil Traill,"Kel Mitchell, Kenan Thompson, Lil Rel Howery"
15359,Lauren Montgomery,"Keri Russell, Nathan Fillion, Alfred Molina"
1324276,Rafael Gomes,"Ícaro Silva, Maria Bopp, Gisele Fróes"
18220,Anne Goursaud,"Alyssa Milano, Johnathon Schaech, Xander Berkeley"
763025,Kellie Madison,"Olivia Popica, Michael Bisping, Brooke Johnston"
734286,Tōru Kamei,"Minori Hatsune, Taijirō Tamura, Ryuki Nishimoto"
11171,Gregg Araki,"Joseph Gordon-Levitt, Brady Corbet, Michelle Trachtenberg"
1084242,Jared Bush,"Ginnifer Goodwin, Jason Bateman, Ke Huy Quan"
1031246,Seol Suan,
913673,Cary Solomon,"Sean Patrick Flanery, Jordan Belfi, Tom Ohmer"
604360,Kim Tae-hyoung,"Lee Sung-min, Nam Da-reum, Park Hae-jun"
1239991,Vaishakh Elans,"Sharafudheen, Aishwarya Lekshmi, Sunny Hinduja"
461078,Naoyuki Ito,"Mina Katahira, Hitomi Suzuki, Momone Iwabuchi"
25751,Ethan Wiley,"Stacy Galina, Alexis Arquette, Eva Mendes"
399897,Shintarô Ashizuka,"Marica Hase, Yuko Sakurai, Ryuki Nishimoto"
1026941,Don McBrearty,"Danica McKellar, Neal Bledsoe, Jennifer Wigmore"
13342,Amy Heckerling,"Sean Penn, Jennifer Jason Leigh, Judge Reinhold"
284427,Baran bo Odar,"Tom Schilling, Elyas M'Barek, Wotan Wilke Möhring"
159211,Ascanio Malgarini,"Harriet MacMasters-Green, Sabrina Jolie Perez, Jarreth J. Merz"
17532,Chris Fisher,"Daveigh Chase, Elizabeth Berkley, Briana Evigan"
535,Adrian Lyne,"Jennifer Beals, Michael Nouri, Sunny Johnson"
999644,Sammi Cohen,"Idina Menzel, Jackie Sandler, Adam Sandler"
16096,Doug McHenry,"Christopher Reid, Christopher Martin, Bowlegged Lou"
409387,Jo Kyeong-hoon-I,"Yoo So-hyeon, Joo In-cheol, Kim Yoo-yeon"
960258,James Nunn,"Holly Earl, Jack Trueman, Catherine Hannay"
11645,Akira Kurosawa,"Tatsuya Nakadai, Akira Terao, Jinpachi Nezu"
10329,Frank Marshall,"Laura Linney, Dylan Walsh, Ernie Hudson"
17136,Fritz Lang,"Edward G. Robinson, Joan Bennett, Raymond Massey"
2462,Édouard Molinaro,"Louis de Funès, Claude Gensac, Bernard Alane"
361292,Luca Guadagnino,"Dakota Johnson, Tilda Swinton, Mia Goth"
271706,Liang Xuan,"Ji Guanlin, Pan Shulan, Su Shangqing"
56288,Robert Rodriguez,"Jessica Alba, Joel McHale, Rowan Blanchard"
9255,Jim Abrahams,"Charlie Sheen, Lloyd Bridges, Valeria Golino"
136400,Baltasar Kormákur,"Denzel Washington, Mark Wahlberg, Paula Patton"
1268,Steve Bendelack,"Rowan Atkinson, Willem Dafoe, Maxim Baldry"
592,Francis Ford Coppola,"Gene Hackman, John Cazale, Allen Garfield"
335788,Steven Quale,"J.K. Simmons, Sullivan Stapleton, Charlie Bewley"
25753,Guy Magar,"Claudette Mink, Kyle Cassie, Michael Ironside"
192145,Paul Haggis,"Liam Neeson, Mila Kunis, Adrien Brody"
1006724,John Hsu,"Chen Bolin, Sandrine Pinna, Gingle Wang"
15809,Jesse V. Johnson,"Ross McCall, Graham McTavish, Treva Etienne"
346646,Ryoo Seung-wan,"Hwang Jung-min, Yoo Ah-in, Yoo Hai-jin"
16455,Jean Duval,"Robbie Williams, Kylie Minogue, Ian McKellen"
1337991,Emil Michlmayr,Emil Kreuzweger
1013240,Yosep Anggi Noen,"Reza Rahadian, Shenina Cinnamon, Laura Basuki"
17362,Joan Micklin Silver,"Patrick Dempsey, Kate Jackson, Robert Ginty"
